Measurement date,Wind Speed,Wind Direction,Atmo. Movement W/E,Atmo. Movement S/N,Visibility
2017-04-20 14:00:00,1.8,230.0,90.37191600459433,12.423132471148731,1865
2017-04-20 15:00:00,2.3,290.0,89.01875863066263,18.579495051010774,1949
2017-04-20 16:00:00,4.0,250.0,85.97415453931629,19.687640315385945,1567
2017-04-20 17:00:00,3.9,230.0,81.96941852070674,10.662902275386935,1892
2017-04-20 18:00:00,3.3,270.0,80.52941852070673,10.662902275386937,2000
2017-04-20 19:00:00,4.3,290.0,82.1158602904726,15.957374094068296,2000
2017-04-20 20:00:00,3.4,290.0,81.01769796889211,20.143700648374484,2000
2017-04-20 21:00:00,2.5,270.0,83.92848978619944,17.927410119624145,2000
2017-04-20 22:00:00,2.9,290.0,88.32625125147747,19.528064390388273,2000
2017-04-20 23:00:00,3.4,270.0,95.52625125147748,19.528064390388277,1990
2017-04-21 00:00:00,1.6,290.0,94.81888074720432,21.49810041594413,1755
2017-04-21 01:00:00,0.4,0.0,87.71480453406285,20.35242813240207,1882
2017-04-21 02:00:00,1.4,270.0,101.8554125183163,12.716111329325983,1994
2017-04-21 03:00:00,1.0,320.0,106.87824744832713,22.9162368811787,1802
2017-04-21 04:00:00,0.4,0.0,98.42101386125397,21.278055591247682,1758
2017-04-21 05:00:00,0.3,0.0,92.67009502204421,20.264892314094585,1472
2017-04-21 06:00:00,0.2,0.0,90.97864830462957,20.369256056108384,1677
2017-04-21 07:00:00,0.4,0.0,92.94868433018542,16.39662656038155,1378
2017-04-21 08:00:00,0.4,0.0,99.37618185636103,15.497208780033974,1421
2017-04-21 09:00:00,0.9,250.0,106.55742594054985,10.918010423351491,1566
2017-04-21 10:00:00,1.4,200.0,113.69383695863806,4.211923589034661,1517
2017-04-21 11:00:00,1.9,230.0,121.51925323311391,-7.288819874362741,1579
2017-04-21 12:00:00,2.7,200.0,129.52368902623942,-16.42263214840177,1678
2017-04-21 13:00:00,3.5,270.0,144.70936130978146,-9.318555935260305,1636
2017-04-21 14:00:00,3.8,250.0,152.60038837072173,-9.832127785186685,1632
2017-04-21 15:00:00,4.2,250.0,159.02788589689735,-17.835399139007347,1546
2017-04-21 16:00:00,3.7,270.0,158.81631215758026,-12.91030907511771,1879
2017-04-21 17:00:00,3.6,270.0,161.0210481761898,-3.885571035118697,1730
2017-04-21 18:00:00,3.5,270.0,161.7410481761898,-3.885571035118697,1626
2017-04-21 19:00:00,2.9,290.0,157.00499736742884,-5.609352557480069,1707
2017-04-21 20:00:00,2.7,290.0,154.63697196304835,-6.471243318660754,1582
2017-04-21 21:00:00,2.3,270.0,153.91697196304835,-6.471243318660754,1249
2017-04-21 22:00:00,1.9,270.0,150.94658100204347,-10.04193361498074,1111
2017-04-21 23:00:00,0.9,270.0,141.94658100204347,-10.041933614980739,920
2017-04-22 00:00:00,0.2,0.0,136.53395150631664,-11.291969640536593,844
2017-04-22 01:00:00,0.3,0.0,136.5339515063166,-11.651969640536594,798
2017-04-22 02:00:00,0.2,0.0,131.49395150631665,-10.93196964053659,841
2017-04-22 03:00:00,1.4,270.0,134.21991611144512,-13.689729635764914,528
2017-04-22 04:00:00,1.2,270.0,138.53991611144508,-15.129729635764912,495
2017-04-22 05:00:00,0.7,270.0,141.0599161114451,-16.209729635764916,490
2017-04-22 06:00:00,1.0,360.0,141.05991611144512,-13.329729635764913,490
2017-04-22 07:00:00,0.9,20.0,139.95177084706992,-11.72512554441857,613
2017-04-22 08:00:00,0.8,360.0,139.95177084706992,-10.285125544418571,660
2017-04-22 09:00:00,0.3,0.0,136.90716675572358,-8.0969802800434,889
2017-04-22 10:00:00,2.7,320.0,141.4312807995154,4.085022515834038,1345
2017-04-22 11:00:00,1.7,70.0,130.4406179693718,10.574853043243063,1712
2017-04-22 12:00:00,1.8,250.0,133.205390358939,17.492374788531755,1943
2017-04-22 13:00:00,2.7,290.0,129.73920263297802,20.816810581657265,2000
2017-04-22 14:00:00,3.4,270.0,129.1242075806268,25.495646142352417,2000
2017-04-22 15:00:00,2.0,360.0,114.91605515434387,37.86699070943654,2000
2017-04-22 16:00:00,4.0,290.0,115.12762889366097,42.79208077332618,1999
2017-04-22 17:00:00,4.7,270.0,119.08762889366093,42.79208077332618,1994
2017-04-22 18:00:00,4.3,270.0,121.96762889366094,42.79208077332618,2000
2017-04-22 19:00:00,4.2,290.0,126.36539035893898,44.3927350440903,2000
2017-04-22 20:00:00,3.1,270.0,128.39157808489998,41.068299250964806,1984
2017-04-22 21:00:00,3.0,270.0,130.91157808489993,41.0682992509648,1722
2017-04-22 22:00:00,1.8,290.0,130.16078626759267,43.284589779715134,1650
2017-04-22 23:00:00,1.2,290.0,130.98025838938779,44.762116798882026,1707
2017-04-23 00:00:00,0.6,340.0,131.71902189897122,46.07185285977959,1853
2017-04-23 01:00:00,1.6,270.0,137.4790218989712,44.991852859779584,1583
2017-04-23 02:00:00,1.5,270.0,142.87902189897122,44.27185285977958,1548
2017-04-23 03:00:00,1.3,270.0,142.51902189897123,44.27185285977958,1378
2017-04-23 04:00:00,1.4,270.0,143.23902189897123,44.27185285977958,840
2017-04-23 05:00:00,0.8,340.0,141.70403991174916,46.978167607643,673
2017-04-23 06:00:00,0.2,0.0,141.70403991174916,44.098167607643,642
2017-04-23 07:00:00,0.2,0.0,142.81218517612433,41.773563516296655,661
2017-04-23 08:00:00,1.9,160.0,140.47276739577674,32.466065990121045,771
2017-04-23 09:00:00,1.8,200.0,142.68905792452708,25.296857807428356,990
2017-04-23 10:00:00,1.8,200.0,138.65745288712426,11.761697637619209,1283
2017-04-23 11:00:00,2.0,200.0,146.8709167582788,2.902747490807574,1600
2017-04-23 12:00:00,2.8,230.0,148.50343656222543,-1.3602610860824065,1959
2017-04-23 13:00:00,4.6,230.0,152.05532026623666,-15.329259695617003,2000
2017-04-23 14:00:00,6.0,200.0,147.20295536207115,-35.62662030459262,1957
2017-04-23 15:00:00,5.6,230.0,162.64641133534968,-55.78521851587325,1939
2017-04-23 16:00:00,5.1,230.0,163.17941357169704,-72.51188909360776,1996
2017-04-23 17:00:00,5.3,230.0,160.8755415464072,-84.77627668642694,2000
2017-04-23 18:00:00,5.2,270.0,164.11554154640714,-84.77627668642693,2000
2017-04-23 19:00:00,3.4,270.0,162.14738912012422,-89.94762125351104,2000
2017-04-23 20:00:00,2.7,270.0,160.70738912012422,-89.94762125351104,2000
2017-04-23 21:00:00,2.7,270.0,159.62738912012426,-89.94762125351106,2000
2017-04-23 22:00:00,2.1,250.0,160.642257150573,-94.74958406580345,2000
2017-04-23 23:00:00,1.4,250.0,161.31883583753887,-97.9508926073317,2000
2017-04-24 00:00:00,1.8,250.0,166.6692805106481,-102.19691919697961,2000
2017-04-24 01:00:00,0.4,0.0,160.9092805106481,-100.7569191969796,1926
2017-04-24 02:00:00,0.6,160.0,154.77051700106466,-102.78665525787716,2000
2017-04-24 03:00:00,0.0,0.0,150.09051700106468,-102.78665525787716,2000
2017-04-24 04:00:00,0.5,50.0,143.6716370034505,-101.6296375604414,2000
2017-04-24 05:00:00,1.4,20.0,140.9628374683112,-99.59990149954382,2000
2017-04-24 06:00:00,1.6,50.0,136.55042147594588,-96.61744486774936,2000
2017-04-24 07:00:00,1.7,50.0,131.86222948405774,-93.40358469646775,2000
2017-04-24 08:00:00,1.9,50.0,128.9619032734715,-82.57941992003619,1946
2017-04-24 09:00:00,1.9,70.0,120.31811521854557,-74.15079395699593,1688
2017-04-24 10:00:00,2.3,180.0,118.10182468979524,-76.34158577430324,1064
2017-04-24 11:00:00,3.9,180.0,115.63927965785042,-83.6157989046447,1890
2017-04-24 12:00:00,2.9,200.0,111.4882419675311,-86.94689076000928,1304
2017-04-24 13:00:00,3.5,230.0,108.45470597277995,-84.40145182565057,1855
2017-04-24 14:00:00,5.1,230.0,115.13164685260993,-75.90567173051983,1937
2017-04-24 15:00:00,4.9,250.0,116.26436870999477,-68.98030884750398,1976
2017-04-24 16:00:00,4.5,230.0,114.60971271285777,-67.59188761058107,2000
2017-04-24 17:00:00,4.1,250.0,113.86344782094767,-60.37571733324879,2000
2017-04-24 18:00:00,4.5,250.0,110.36646827767937,-65.91644365512462,2000
2017-04-24 19:00:00,,,,,2000
2017-04-24 20:00:00,3.4,270.0,,,2000
2017-04-24 21:00:00,2.4,270.0,,,2000
2017-04-24 22:00:00,1.4,180.0,,,2000
2017-04-24 23:00:00,,,,,2000
2017-04-25 00:00:00,,,,,1992
2017-04-25 01:00:00,,,,,2000
2017-04-25 02:00:00,,,,,2000
2017-04-25 03:00:00,0.9,250.0,,,2000
2017-04-25 04:00:00,1.0,180.0,,,2000
2017-04-25 05:00:00,0.5,270.0,,,2000
2017-04-25 06:00:00,0.9,20.0,,,2000
2017-04-25 07:00:00,0.5,20.0,,,2000
2017-04-25 08:00:00,4.2,230.0,,,1849
2017-04-25 09:00:00,2.7,230.0,,,1203
2017-04-25 10:00:00,3.2,180.0,,,1129
2017-04-25 11:00:00,3.2,230.0,,,1276
2017-04-25 12:00:00,4.9,230.0,,,1449
2017-04-25 13:00:00,4.9,250.0,,,1331
2017-04-25 14:00:00,4.0,230.0,,,1149
2017-04-25 15:00:00,4.2,250.0,,,892
2017-04-25 16:00:00,3.4,250.0,,,844
2017-04-25 17:00:00,2.5,250.0,,,773
2017-04-25 18:00:00,3.6,270.0,,,746
2017-04-25 19:00:00,2.4,290.0,,,848
2017-04-25 20:00:00,3.6,290.0,,,523
2017-04-25 21:00:00,2.3,290.0,,,452
2017-04-25 22:00:00,3.1,270.0,,,475
2017-04-25 23:00:00,3.2,320.0,,,518
2017-04-26 00:00:00,1.5,230.0,,,863
2017-04-26 01:00:00,2.2,290.0,,,491
2017-04-26 02:00:00,2.2,270.0,185.36359832290086,-55.64571438762604,496
2017-04-26 03:00:00,1.9,270.0,189.15899423155452,-54.537569123250876,407
2017-04-26 04:00:00,3.0,290.0,199.30767453604233,-47.24375157533365,407
2017-04-26 05:00:00,2.0,320.0,202.1357453257854,-41.72823158487701,636
2017-04-26 06:00:00,2.0,320.0,207.87196137990367,-39.25731568576672,973
2017-04-26 07:00:00,2.0,290.0,215.25338450754842,-38.486217371236535,1881
2017-04-26 08:00:00,2.0,290.0,210.436579397248,-26.304723680831238,1927
2017-04-26 09:00:00,3.1,290.0,213.47759705810225,-16.239883315163613,1767
2017-04-26 10:00:00,4.1,320.0,222.96514217707562,6.5869326652725,1923
2017-04-26 11:00:00,3.5,360.0,214.14031019234494,26.59184592886144,1996
2017-04-26 12:00:00,2.5,360.0,200.62728621572623,46.930619363731985,2000
2017-04-26 13:00:00,4.0,340.0,188.97619844895243,66.49542843131388,1935
2017-04-26 14:00:00,4.6,290.0,193.50646826825377,81.41542358427311,1986
2017-04-26 15:00:00,4.8,340.0,185.2084239186384,102.82465663853773,1948
2017-04-26 16:00:00,5.0,270.0,191.7065862402189,107.01098319284394,2000
2017-04-26 17:00:00,4.4,270.0,199.08935265314574,110.08916448277496,2000
2017-04-26 18:00:00,4.7,270.0,203.0493526531457,110.08916448277495,2000
2017-04-26 19:00:00,4.3,270.0,210.4104084095555,107.13411044444116,2000
2017-04-26 20:00:00,3.8,270.0,211.91199204417012,102.70152938694048,2000
2017-04-26 21:00:00,1.8,320.0,208.29660085483158,104.83357059161493,2000
2017-04-26 22:00:00,2.1,290.0,204.24067706797302,107.41924287515698,2000
2017-04-26 23:00:00,3.7,320.0,205.3976947654088,108.79812287277115,2000
2017-04-27 00:00:00,3.1,340.0,205.07799957208078,122.75614561304918,2000
2017-04-27 01:00:00,2.8,320.0,204.11493312109673,127.76907406454919,2000
2017-04-27 02:00:00,3.8,340.0,200.8737686817919,140.6240691169004,2000
2017-04-27 03:00:00,2.6,270.0,203.39376868179187,140.6240691169004,2000
2017-04-27 04:00:00,1.8,270.0,199.72508837730405,136.93025156898315,2000
2017-04-27 05:00:00,1.5,290.0,200.1713577398049,133.26164035248516,2000
2017-04-27 06:00:00,1.0,250.0,198.92618038489104,126.5148478460561,2000
2017-04-27 07:00:00,2.2,290.0,199.60275907185692,126.76110234925059,1939
2017-04-27 08:00:00,1.8,290.0,198.92618038489104,126.5148478460561,1901
2017-04-27 09:00:00,2.8,340.0,191.8867737816431,132.1700046640636,2000
2017-04-27 10:00:00,2.5,290.0,190.85646224974295,123.94136997355851,1928
2017-04-27 11:00:00,4.2,270.0,205.97646224974298,111.3413699735585,1987
2017-04-27 12:00:00,4.8,290.0,222.21435073692342,108.25147805022607,2000
2017-04-27 13:00:00,3.8,270.0,230.96926067303377,94.71990431090899,2000
2017-04-27 14:00:00,5.4,270.0,234.84795087281913,89.0560507374359,2000
2017-04-27 15:00:00,5.9,270.0,250.17784279615162,72.81816225025541,2000
2017-04-27 16:00:00,5.8,270.0,253.0578427961516,72.81816225025541,1935
2017-04-27 17:00:00,4.5,250.0,252.44086325288328,67.27743592837957,2000
2017-04-27 18:00:00,5.0,230.0,249.3096632290249,55.70725895402185,2000
2017-04-27 19:00:00,4.4,230.0,245.9638072080295,45.52550321658708,2000
2017-04-27 20:00:00,3.1,250.0,242.77077685600025,41.70855841707262,1880
2017-04-27 21:00:00,3.3,250.0,249.7690614801681,32.68139112295268,1580
2017-04-27 22:00:00,2.9,230.0,250.6624892531887,23.38501619428315,1446
2017-04-27 23:00:00,2.3,200.0,244.93248507890056,5.400649311831047,1290
2017-04-28 00:00:00,2.1,200.0,243.70121256292816,-12.190396549281157,1057
2017-04-28 01:00:00,2.4,230.0,243.84053744583576,-25.46580948361215,990
2017-04-28 02:00:00,2.4,200.0,242.11675592347441,-46.439748779553625,990
2017-04-28 03:00:00,1.6,110.0,227.34412642774757,-48.409784805109474,937
2017-04-28 04:00:00,0.7,70.0,218.49610102336706,-47.547894043928785,840
2017-04-28 05:00:00,2.2,90.0,205.50176087112317,-49.394802817887395,848
2017-04-28 06:00:00,1.1,20.0,200.76446766872428,-44.4423475236028,817
2017-04-28 07:00:00,1.5,50.0,189.18546211925738,-43.680093966434775,955
2017-04-28 08:00:00,0.7,20.0,182.234363175384,-43.528359090804614,1297
2017-04-28 09:00:00,2.1,180.0,178.78680013066125,-60.56046070832658,1581
2017-04-28 10:00:00,3.9,200.0,175.13152935588047,-76.83192639409175,1563
2017-04-28 11:00:00,4.6,200.0,165.67538292935356,-92.39323619430638,1812
2017-04-28 12:00:00,5.0,230.0,163.22629441831464,-109.87352124533166,1586
2017-04-28 13:00:00,5.3,200.0,156.07203875296838,-127.8028564499268,1599
2017-04-28 14:00:00,4.2,230.0,148.21463073292736,-137.5218051083873,1598
2017-04-28 15:00:00,4.8,200.0,132.88473880959492,-153.75969359556774,1328
2017-04-28 16:00:00,4.2,200.0,117.17608337667903,-167.9678460218507,1231
2017-04-28 17:00:00,4.3,230.0,113.81143089942908,-172.37747189792248,1304
2017-04-28 18:00:00,4.4,200.0,105.44022999356606,-175.69202603681356,1349
2017-04-28 19:00:00,2.9,200.0,96.87677631088143,-175.32066126038364,1232
2017-04-28 20:00:00,2.8,200.0,89.83736970763344,-180.97581807839114,1064
2017-04-28 21:00:00,2.7,200.0,81.99825716582237,-186.04643104972124,935
2017-04-28 22:00:00,2.3,230.0,80.34360116868534,-184.6580098127983,869
2017-04-28 23:00:00,1.3,270.0,82.19167438194881,-176.877354912691,733
2017-04-29 00:00:00,1.2,250.0,83.66547422020189,-171.25080571871638,774
2017-04-29 01:00:00,1.6,250.0,82.45947972738077,-167.66715679658057,791
2017-04-29 02:00:00,1.4,270.0,84.54442568904697,-159.5482125529903,730
2017-04-29 03:00:00,1.2,250.0,94.01652730656893,-159.05570354660134,739
2017-04-29 04:00:00,0.7,290.0,98.7525781153299,-159.05570354660134,726
2017-04-29 05:00:00,0.3,0.0,106.6725781153299,-157.97570354660135,774
2017-04-29 06:00:00,0.9,270.0,111.26697788289955,-161.69688632491355,827
2017-04-29 07:00:00,2.0,50.0,109.8880978852854,-160.53986862747777,788
2017-04-29 08:00:00,2.6,70.0,101.95446571590998,-159.70658549032999,582
2017-04-29 09:00:00,1.9,50.0,96.71472172497616,-147.7499182400741,632
2017-04-29 10:00:00,2.7,180.0,91.91275891268378,-144.27663384423994,876
2017-04-29 11:00:00,2.4,230.0,92.86752932775867,-134.269008991717,732
2017-04-29 12:00:00,3.5,200.0,83.38818315752052,-134.53895903926167,990
2017-04-29 13:00:00,6.0,230.0,93.40899879423665,-130.49383620389582,1732
2017-04-29 14:00:00,4.3,250.0,96.37284858404358,-126.06935936411672,1798
2017-04-29 15:00:00,4.1,250.0,104.33260359017602,-114.8796881924231,1947
2017-04-29 16:00:00,4.1,230.0,110.46807500352804,-110.15908088511348,2000
2017-04-29 17:00:00,5.4,200.0,105.25857861029725,-118.47635323524392,2000
2017-04-29 18:00:00,3.8,230.0,110.32046752188627,-112.38495662250698,2000
2017-04-29 19:00:00,4.2,250.0,120.95792965184921,-107.74591022858621,1988
2017-04-29 20:00:00,4.1,200.0,122.55858392261337,-112.14367169386428,2000
2017-04-29 21:00:00,2.2,230.0,125.30122011899017,-108.10073728854265,1782
2017-04-29 22:00:00,2.9,200.0,122.52906242628501,-112.58884684134297,1325
2017-04-29 23:00:00,2.3,200.0,120.68098921302158,-120.3695017414503,1048
2017-04-30 00:00:00,2.8,230.0,124.34324507786572,-125.37127382792372,919
2017-04-30 01:00:00,2.8,200.0,122.37817862686163,-132.87333941988982,864
2017-04-30 02:00:00,3.1,200.0,121.15512342637606,-143.36030906786056,722
2017-04-30 03:00:00,2.1,200.0,119.68132358812304,-148.98685826183512,636
2017-04-30 04:00:00,1.0,160.0,116.08202566777014,-153.23164245784506,633
2017-04-30 05:00:00,0.4,0.0,116.08202566777011,-152.87164245784507,533
2017-04-30 06:00:00,0.3,0.0,112.84202566777013,-151.79164245784506,508
2017-04-30 07:00:00,0.6,20.0,117.61878214864332,-154.3899771866906,493
2017-04-30 08:00:00,1.0,70.0,123.03141164437015,-156.36001321224643,503
2017-04-30 09:00:00,2.4,250.0,136.3900998788942,-163.71173450083617,527
2017-04-30 10:00:00,2.6,180.0,136.3900998788942,-163.3517345008362,576
2017-04-30 11:00:00,2.8,180.0,129.77147589034624,-167.87804955314448,575
2017-04-30 12:00:00,3.5,200.0,129.77147589034624,-167.87804955314448,773
2017-04-30 13:00:00,4.3,200.0,118.51938773765767,-168.54027895368108,1060
2017-04-30 14:00:00,3.7,230.0,114.17665795023659,-171.80773809602442,1237
2017-04-30 15:00:00,4.3,250.0,114.85323663720244,-172.0539925992189,1281
2017-04-30 16:00:00,4.0,270.0,117.94642065676635,-162.56644748024559,1081
2017-04-30 17:00:00,3.0,250.0,121.44622937500317,-147.99264048008476,1213
2017-04-30 18:00:00,3.7,270.0,124.28674139313554,-139.1993059795729,904
2017-04-30 19:00:00,2.6,270.0,119.43858896685259,-134.0279614124888,830
2017-04-30 20:00:00,3.9,270.0,128.43037165136573,-120.15809832968878,687
2017-04-30 21:00:00,2.5,270.0,131.36329966186344,-115.06722046097138,577
2017-04-30 22:00:00,2.1,250.0,134.8966855786849,-107.84250178350854,465
2017-04-30 23:00:00,3.0,200.0,135.75857633986558,-110.21052718788904,389
2017-05-01 00:00:00,1.6,250.0,133.4494778489531,-105.70126410780459,338
2017-05-01 01:00:00,1.1,270.0,133.9619148042304,-96.22916249028263,293
2017-05-01 02:00:00,2.0,270.0,137.34497000471592,-85.7421928423119,248
2017-05-01 03:00:00,0.2,0.0,134.75929772117388,-77.91811662917043,230
2017-05-01 04:00:00,0.3,0.0,135.99057023714627,-73.45522319434114,218
2017-05-01 05:00:00,0.7,360.0,135.99057023714627,-72.37522319434116,236
2017-05-01 06:00:00,1.4,50.0,132.1297062438266,-70.215573641521,235
2017-05-01 07:00:00,1.9,70.0,126.44097222723444,-69.90589192207099,468
2017-05-01 08:00:00,2.7,70.0,120.6900533880247,-67.8127286449179,1134
2017-05-01 09:00:00,3.6,50.0,102.64317316161251,-56.52714718504656,1462
2017-05-01 10:00:00,1.9,70.0,96.21567563543688,-44.827729404698985,1284
2017-05-01 11:00:00,1.5,90.0,90.81567563543689,-34.747729404698994,1352
2017-05-01 12:00:00,2.4,90.0,77.86622182953346,-22.907602382796544,1461
2017-05-01 13:00:00,2.1,50.0,66.78045402087264,-3.5016862838004403,1667
2017-05-01 14:00:00,1.7,90.0,50.45674203852786,5.060244677224269,1661
2017-05-01 15:00:00,1.5,270.0,41.310300268762006,10.354716495905626,1644
2017-05-01 16:00:00,2.0,200.0,29.372845300706814,3.5889296262470864,1665
2017-05-01 17:00:00,4.2,250.0,33.43231742250194,2.111402607080195,913
2017-05-01 18:00:00,3.6,290.0,32.29073378788731,6.543983664580869,696
2017-05-01 19:00:00,3.1,290.0,33.417703435858044,10.360928464095338,732
2017-05-01 20:00:00,0.8,270.0,22.257703435858044,10.360928464095338,715
2017-05-01 21:00:00,0.9,290.0,16.30230752720439,11.469073728470509,730
2017-05-01 22:00:00,3.7,270.0,22.518231314062923,14.054746012012568,812
2017-05-01 23:00:00,0.3,0.0,18.8244137661457,25.28342631650038,554
2017-05-02 00:00:00,1.2,290.0,17.471256392213995,28.730989361223124,676
2017-05-02 01:00:00,0.8,50.0,11.305048396031335,30.58221767712036,956
2017-05-02 02:00:00,2.4,50.0,-2.5135755925166325,36.13590262481206,792
2017-05-02 03:00:00,1.7,90.0,-8.633575592516632,35.415902624812055,669
2017-05-02 04:00:00,1.2,20.0,-10.111102611683522,38.39537474660719,688
2017-05-02 05:00:00,0.4,0.0,-10.111102611683522,37.31537474660718,465
2017-05-02 06:00:00,2.6,270.0,3.109761381636125,34.07572519378702,291
2017-05-02 07:00:00,1.5,290.0,14.611599060055644,33.58321618739806,272
2017-05-02 08:00:00,0.4,0.0,23.74541133409467,31.69878039427256,318
2017-05-02 09:00:00,2.1,70.0,26.56927110377516,25.953925256277063,488
2017-05-02 10:00:00,2.2,70.0,25.554403073326377,26.323307011068792,676
2017-05-02 11:00:00,1.5,20.0,29.107494299367765,31.397647163312694,838
2017-05-02 12:00:00,1.7,20.0,35.65433102221467,37.14856600252245,974
2017-05-02 13:00:00,2.2,200.0,44.15442654733344,24.846726116667813,856
2017-05-02 14:00:00,2.6,230.0,57.44460253492707,18.83023409000181,990
2017-05-02 15:00:00,1.3,90.0,47.36460253492708,18.830234090001806,764
2017-05-02 16:00:00,3.1,270.0,56.062057502982256,25.59602095966035,783
2017-05-02 17:00:00,3.6,270.0,54.81390507669934,30.767365526744467,1262
2017-05-02 18:00:00,4.4,290.0,57.520219824562744,31.752383539522395,1428
2017-05-02 19:00:00,3.7,270.0,60.35325017659202,27.935438740007925,1729
2017-05-02 20:00:00,1.2,250.0,61.532722298387135,26.45791172084104,1716
2017-05-02 21:00:00,2.4,270.0,67.1281182070408,25.349766456465865,1757
2017-05-02 22:00:00,3.0,290.0,63.956798511528596,29.043584004383096,2000
2017-05-02 23:00:00,2.9,320.0,70.66750115665609,35.96108799054523,2000
2017-05-03 00:00:00,3.1,290.0,77.09499868283169,38.300505770892805,2000
2017-05-03 01:00:00,2.3,270.0,87.58120667901436,36.44927745499557,2000
2017-05-03 02:00:00,1.6,270.0,99.95983066756231,30.89559250730386,1994
2017-05-03 03:00:00,0.6,290.0,108.10956672845988,31.63435601688731,1968
2017-05-03 04:00:00,0.9,20.0,108.4789484832516,30.61948798643852,1979
2017-05-03 05:00:00,0.9,20.0,107.37080321887645,32.22409207778487,1538
2017-05-03 06:00:00,0.6,360.0,98.01080321887643,34.384092077784864,1532
2017-05-03 07:00:00,1.1,270.0,96.89646306663252,32.53718330382626,1465
2017-05-03 08:00:00,0.3,0.0,96.89646306663252,32.177183303826254,1457
2017-05-03 09:00:00,1.0,250.0,107.38343271460326,28.36023850431179,1777
2017-05-03 10:00:00,1.2,90.0,110.50579827122766,25.651438969172496,1001
2017-05-03 11:00:00,1.8,20.0,110.13641651643593,26.666306999621277,869
2017-05-03 12:00:00,2.7,160.0,108.90514400046352,11.781575886372488,836
2017-05-03 13:00:00,1.9,50.0,100.9566004743904,23.620608693252812,1346
2017-05-03 14:00:00,2.5,270.0,102.78642448679679,29.637100719918823,859
2017-05-03 15:00:00,3.2,230.0,116.29125647152739,22.232187456329886,1183
2017-05-03 16:00:00,3.9,270.0,119.1712564715274,22.232187456329886,769
2017-05-03 17:00:00,4.4,270.0,122.05125647152741,22.232187456329886,862
2017-05-03 18:00:00,7.0,270.0,132.36652535827864,16.814588386051284,1246
2017-05-03 19:00:00,4.7,270.0,135.96652535827863,16.814588386051284,1444
2017-05-03 20:00:00,3.7,270.0,145.22705323648347,18.292115405218173,1395
2017-05-03 21:00:00,2.8,270.0,146.6670532364835,18.292115405218173,1945
2017-05-03 22:00:00,0.3,0.0,136.51837293199569,15.678297857300947,1368
2017-05-03 23:00:00,0.6,290.0,131.83740634776575,8.419557380722264,1345
2017-05-04 00:00:00,1.0,270.0,124.95043669979503,4.602612581207797,1338
2017-05-04 01:00:00,1.3,230.0,120.25552469359185,1.594366567874794,1319
2017-05-04 02:00:00,0.5,340.0,115.11116095157806,3.285813285289431,1218
2017-05-04 03:00:00,0.1,0.0,113.0814248906805,2.9070497757059846,1162
2017-05-04 04:00:00,1.8,50.0,109.22560216364468,4.027709395128417,1363
2017-05-04 05:00:00,0.9,70.0,107.2891433366735,2.0912505681572386,1308
2017-05-04 06:00:00,1.3,20.0,105.68848906590938,4.3290120334352915,1305
2017-05-04 07:00:00,1.4,50.0,97.86762507258973,7.56866158625545,1157
2017-05-04 08:00:00,1.3,50.0,94.28253707879291,9.496907599588454,1108
2017-05-04 09:00:00,1.0,50.0,88.14188364873533,13.042215510432404,1092
2017-05-04 10:00:00,1.7,160.0,90.36872037158223,7.2912966712226455,1319
2017-05-04 11:00:00,1.7,320.0,96.5188710716142,5.890280480418104,1665
2017-05-04 12:00:00,2.4,340.0,102.79836090307347,23.14303699804738,1893
2017-05-04 13:00:00,2.1,290.0,115.14218110714874,21.332042031333504,1731
2017-05-04 14:00:00,3.4,250.0,117.64401878556826,17.145715477027316,1682
2017-05-04 15:00:00,3.9,270.0,122.85918680083765,24.550628740616247,1821
2017-05-04 16:00:00,4.9,270.0,126.45918680083761,24.550628740616244,1368
2017-05-04 17:00:00,3.5,270.0,123.21918680083766,24.550628740616247,1777
2017-05-04 18:00:00,3.5,290.0,109.85931382274009,28.860082546519685,1942
2017-05-04 19:00:00,2.3,270.0,101.21931382274009,28.860082546519685,1963
2017-05-04 20:00:00,3.7,270.0,101.21931382274009,28.860082546519685,1790
2017-05-04 21:00:00,1.8,290.0,97.22852200543278,31.07637307527002,1781
2017-05-04 22:00:00,1.6,250.0,102.64115150115961,28.02633704971416,1808
2017-05-04 23:00:00,2.3,270.0,108.89141544026204,27.287573540130722,1731
2017-05-05 00:00:00,2.2,270.0,113.21141544026203,27.287573540130722,1617
2017-05-05 01:00:00,2.2,270.0,117.54632744646523,30.295819553463723,1632
2017-05-05 02:00:00,2.7,270.0,126.65069118847903,28.604372836049084,1529
2017-05-05 03:00:00,2.3,270.0,134.93069118847902,28.24437283604908,1588
2017-05-05 04:00:00,2.3,290.0,147.67531407999732,26.911035912016843,1527
2017-05-05 05:00:00,2.3,270.0,158.99991817134367,25.802890647641675,1403
2017-05-05 06:00:00,1.6,270.0,166.36057244210778,21.40512918236362,1420
2017-05-05 07:00:00,0.3,0.0,170.22143643542742,19.245479629543464,1373
2017-05-05 08:00:00,1.4,290.0,178.54257523798523,17.961015138571835,1343
2017-05-05 09:00:00,0.9,230.0,183.78231922891902,13.564347888315902,1849
2017-05-05 10:00:00,2.2,200.0,188.58428204121145,11.872901170901264,1966
2017-05-05 11:00:00,2.6,200.0,187.85173041145805,-1.6108137515429855,1809
2017-05-05 12:00:00,3.3,230.0,193.99728435737774,-17.366074798209315,1766
